File_ID	File_Name	Data_Category	Data_Type	Project_ID	Case_ID	Sample_ID	Sample_Type
69f6ba13-0098-4f18-a215-7d66374f6c47	bd724f5c-2c5b-4f2e-b425-226276cd9d11_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-5522	TCGA-EJ-5522-01A	Primary Tumor
826d1d5f-731f-4407-bc10-ddf20845a0d1	d1f108c8-1c36-4780-9051-81a6611696ca_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-XK-AAIW	TCGA-XK-AAIW-01A	Primary Tumor
b0f046a1-d69f-4f9f-a662-d2dc80ff605f	d1f108c8-1c36-4780-9051-81a6611696ca_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-XK-AAIW	TCGA-XK-AAIW-01A	Primary Tumor
6f847d1f-2dff-4cca-a083-c82443af1005	e2663a9b-050e-4fc9-a183-3469df9d5970_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-A8FU	TCGA-EJ-A8FU-01A	Primary Tumor
e0a97c33-fe82-4bca-8ead-2641de91cd65	e2663a9b-050e-4fc9-a183-3469df9d5970_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-A8FU	TCGA-EJ-A8FU-01A	Primary Tumor
5340d57e-2914-44e3-a0fc-8314493d13a8	f4b6b5fd-778b-4ea7-a88a-20fe809c46ae_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-YL-A8SL	TCGA-YL-A8SL-01B	Primary Tumor
e1099966-a735-4902-9ecb-83c32b5f0a9d	f4b6b5fd-778b-4ea7-a88a-20fe809c46ae_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-YL-A8SL	TCGA-YL-A8SL-01B	Primary Tumor
bc1d6b9a-5a2b-4649-b03c-667986a15f3d	6e003339-994f-493a-99e3-862d75d7d94e_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-VP-A87K	TCGA-VP-A87K-01A	Primary Tumor
076e2c86-93e0-4f2a-ae40-6f46dcabeabb	6e003339-994f-493a-99e3-862d75d7d94e_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-VP-A87K	TCGA-VP-A87K-01A	Primary Tumor
ba43d580-3ed8-4c23-b440-7d142c4ece5d	76e63993-e2f1-432e-9863-525638091d95_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-KK-A6E7	TCGA-KK-A6E7-01A	Primary Tumor
8de11972-ca34-4b81-98ef-086c1a52a57c	76e63993-e2f1-432e-9863-525638091d95_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-KK-A6E7	TCGA-KK-A6E7-01A	Primary Tumor
65c34466-0a7a-4160-8ac5-9b797b32e6ee	fa1c0b03-0e6c-49b0-bf76-94c787d6358b_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HI-7168	TCGA-HI-7168-01A	Primary Tumor
9d7e6c5d-9376-45f8-bba5-789df9a11ff8	fa1c0b03-0e6c-49b0-bf76-94c787d6358b_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HI-7168	TCGA-HI-7168-01A	Primary Tumor
788c7794-768c-456d-8243-28ce49831e79	6e9b5f56-33af-4803-ace2-91fbf448eb70_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-KK-A8I9	TCGA-KK-A8I9-01A	Primary Tumor
26d3126e-d7de-4f4e-86de-1a27b394228d	6e9b5f56-33af-4803-ace2-91fbf448eb70_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-KK-A8I9	TCGA-KK-A8I9-01A	Primary Tumor
97be6e23-83c1-45cb-8376-850f2344ab31	3552e563-627b-447b-adab-d2eb69164a96_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-7213	TCGA-HC-7213-01A	Primary Tumor
8eb6fe09-0a20-49aa-a1e3-6e053ae1e632	3552e563-627b-447b-adab-d2eb69164a96_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-7213	TCGA-HC-7213-01A	Primary Tumor
264aaaf0-dd2e-4fe0-8387-f7368436b8ae	8bfea7e0-0925-43d2-8064-2bf629b30f52_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-8257	TCGA-HC-8257-01A	Primary Tumor
75ad679e-1add-460a-bc1e-1c1d97f72217	8bfea7e0-0925-43d2-8064-2bf629b30f52_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-8257	TCGA-HC-8257-01A	Primary Tumor
43e8e8c4-9958-4e31-8981-65a261d91416	48a44c3c-b911-4008-af70-704b66943515_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-G9-A9S7	TCGA-G9-A9S7-01A	Primary Tumor
3c779bbe-cd91-49ba-b8f1-4ad0c9290035	48a44c3c-b911-4008-af70-704b66943515_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-G9-A9S7	TCGA-G9-A9S7-01A	Primary Tumor
48cecbac-bd19-4953-8feb-e1e939a3fb04	27ca81c7-1b98-4384-a3d8-94bc0595d0f6_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-7792	TCGA-EJ-7792-11A	Solid Tissue Normal
61aec368-2153-498d-8c81-99511e05a186	ed967fdc-5f66-446d-b0bc-687146188993_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-7792	TCGA-EJ-7792-01A	Primary Tumor
0797fdbc-708b-46a8-a9a1-7d3ad168de90	ed967fdc-5f66-446d-b0bc-687146188993_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-7792	TCGA-EJ-7792-01A	Primary Tumor
aab3b959-039c-4d86-a488-d0e4c2987db2	27ca81c7-1b98-4384-a3d8-94bc0595d0f6_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-7792	TCGA-EJ-7792-11A	Solid Tissue Normal
e7cf0850-7e0d-4fa6-9144-880a05063c80	166d9dfa-1582-4f54-b6a0-6c95a893eabb_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-CH-5790	TCGA-CH-5790-01A	Primary Tumor
5a9a0ab6-4329-41c6-bbb1-90f5953845ba	166d9dfa-1582-4f54-b6a0-6c95a893eabb_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-CH-5790	TCGA-CH-5790-01A	Primary Tumor
9b35e7c2-0fe7-4ead-930f-294ba431796d	6e138508-8c77-4d0d-8a97-31a9ddab88a5_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-G9-6338	TCGA-G9-6338-01A	Primary Tumor
b9a405b9-5cd4-4980-84fd-9b5db64d3ed2	8b29826e-3304-49fa-bbc5-de055e342dbe_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-J4-A67L	TCGA-J4-A67L-01A	Primary Tumor
78943056-667a-4965-b823-c829e872e9de	01e0da9c-fee5-4f46-9fd6-be1ae347c8d8_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-7315	TCGA-EJ-7315-01A	Primary Tumor
3174ecc3-3272-47eb-86aa-c68df45f6ec4	98d262c9-8969-4d77-bdd5-0aa0b1942f75_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-7750	TCGA-HC-7750-01A	Primary Tumor
5d28caef-bd40-4642-81fc-51410dd308e6	98d262c9-8969-4d77-bdd5-0aa0b1942f75_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-7750	TCGA-HC-7750-01A	Primary Tumor
8d0ff77c-d9f5-4e8f-95d6-4aba664c2c8f	038ba9ce-97bc-4842-9de1-9b6f885849f9_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-YL-A9WI	TCGA-YL-A9WI-01A	Primary Tumor
1c7af4e8-10b5-4535-9cb9-e793559b13d3	038ba9ce-97bc-4842-9de1-9b6f885849f9_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-YL-A9WI	TCGA-YL-A9WI-01A	Primary Tumor
a36edd80-f70d-4b45-909b-8951d411ec06	32e61388-4844-4f0f-9c66-8171a44b154f_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-CH-5743	TCGA-CH-5743-01A	Primary Tumor
3d6fa23d-973b-46f1-bfb8-ff6848a4615d	32e61388-4844-4f0f-9c66-8171a44b154f_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-CH-5743	TCGA-CH-5743-01A	Primary Tumor
24357921-7b0d-4669-b619-79ada5e99acf	d5cad104-e5ed-4574-8339-a6a678713016_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-7785	TCGA-EJ-7785-01A	Primary Tumor
b9f9212d-1ec4-4d42-921f-4cddbfef9f3d	76c8defa-7f57-4fe3-9ad5-381cacd36307_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-7785	TCGA-EJ-7785-11A	Solid Tissue Normal
34b669f3-8c9c-4e04-90d4-0c2b454c6c72	76c8defa-7f57-4fe3-9ad5-381cacd36307_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-7785	TCGA-EJ-7785-11A	Solid Tissue Normal
29efb64f-9b1f-45be-8827-ace783966d98	d5cad104-e5ed-4574-8339-a6a678713016_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-7785	TCGA-EJ-7785-01A	Primary Tumor
7245a1a9-14dc-4b01-8974-ed90368b95e6	e8ce92f4-57ad-4889-a2f9-0b101b1221c8_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-J9-A52B	TCGA-J9-A52B-01A	Primary Tumor
732b2ed6-57fa-49be-93e8-c583ab250ff0	e8ce92f4-57ad-4889-a2f9-0b101b1221c8_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-J9-A52B	TCGA-J9-A52B-01A	Primary Tumor
07d60afc-0344-4a52-b462-28e40d78cce8	3f2f16b9-7485-4f35-a312-e893e1892e43_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-KK-A7AW	TCGA-KK-A7AW-01A	Primary Tumor
f9f2c2e0-239a-4358-b93b-adf7938bf75a	3f2f16b9-7485-4f35-a312-e893e1892e43_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-KK-A7AW	TCGA-KK-A7AW-01A	Primary Tumor
d99e777d-c5f9-4b5c-9181-2e9c3f03ba1d	6832722f-757f-45da-98da-d969a865a5f4_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-V1-A8MG	TCGA-V1-A8MG-01A	Primary Tumor
5d950575-7512-4c30-b1ec-ced99823098d	6832722f-757f-45da-98da-d969a865a5f4_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-V1-A8MG	TCGA-V1-A8MG-01A	Primary Tumor
b644db9c-8777-49d0-88ea-83357da57355	9792fc39-ac22-45d8-80da-58f06ee53311_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-ZG-A9N3	TCGA-ZG-A9N3-01A	Primary Tumor
169b8e57-40dd-4ae0-84c2-4b83c508591c	9792fc39-ac22-45d8-80da-58f06ee53311_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-ZG-A9N3	TCGA-ZG-A9N3-01A	Primary Tumor
6ac8716b-b105-496f-a024-b2488578d2c2	5e9d6fa3-4153-45f6-bf6c-7a923ab6f8ca_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-J9-A52E	TCGA-J9-A52E-01A	Primary Tumor
ad4142a9-3a41-4785-aa3f-626d0dd77752	5e9d6fa3-4153-45f6-bf6c-7a923ab6f8ca_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-J9-A52E	TCGA-J9-A52E-01A	Primary Tumor
ded2257b-864f-453f-bf0a-8875558b9b0b	f884f8f5-af69-42ff-82d2-84c5c4f318c7_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-FC-A4JI	TCGA-FC-A4JI-01A	Primary Tumor
3d07327c-047f-480d-9fcc-f10d71888249	f884f8f5-af69-42ff-82d2-84c5c4f318c7_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-FC-A4JI	TCGA-FC-A4JI-01A	Primary Tumor
b915c153-21f7-4644-aeb8-6264411da73d	67ff9f4d-69fb-4860-bf46-ab35e05936e0_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-KK-A8I8	TCGA-KK-A8I8-01A	Primary Tumor
bc20ab79-c5f1-4ff4-933c-93acd65abba8	67ff9f4d-69fb-4860-bf46-ab35e05936e0_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-KK-A8I8	TCGA-KK-A8I8-01A	Primary Tumor
ece952a1-1ba8-4936-a797-87683b494395	41ecb227-8638-4fec-8529-f87126967460_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-7781	TCGA-EJ-7781-01A	Primary Tumor
c3438ca3-892f-49a2-b320-f6797c7d1317	1a4233fb-ae65-4b25-8659-0715fa1d1fab_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-7781	TCGA-EJ-7781-11A	Solid Tissue Normal
5ab8111f-ee35-445e-9e92-87d4d3f9a190	1a4233fb-ae65-4b25-8659-0715fa1d1fab_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-7781	TCGA-EJ-7781-11A	Solid Tissue Normal
a7581795-005b-4c86-a0bb-18f07efb98a9	41ecb227-8638-4fec-8529-f87126967460_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-7781	TCGA-EJ-7781-01A	Primary Tumor
d2b95ee1-7926-4cca-a460-d9c56fc806f8	2c0b5621-755d-439a-8cd2-12e901c73919_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-V1-A9ZR	TCGA-V1-A9ZR-01A	Primary Tumor
a804ac27-f61f-4ec2-8a2a-85e13a19e936	2c0b5621-755d-439a-8cd2-12e901c73919_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-V1-A9ZR	TCGA-V1-A9ZR-01A	Primary Tumor
798cd7a4-7ba9-4128-a45e-ad0c502f331c	9d216418-6ed5-4221-9a08-ae6d009ebb3e_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-A8D1	TCGA-HC-A8D1-01A	Primary Tumor
b733e709-9b88-4db1-8154-7acceebbec77	86b5fca7-006a-4240-9689-03a2097d3efb_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-ZG-A9L0	TCGA-ZG-A9L0-01A	Primary Tumor
18234f4c-1bb4-4742-a9a9-3b9f66228478	9d216418-6ed5-4221-9a08-ae6d009ebb3e_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-A8D1	TCGA-HC-A8D1-01A	Primary Tumor
9522e46f-f014-494b-9935-8a33c8615dd0	bb17429a-381b-47aa-851d-7c4d4bcbc2d5_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-ZG-A9ND	TCGA-ZG-A9ND-01A	Primary Tumor
15bd7b46-c9b7-495c-96c5-a320160066bb	64edee82-194e-4813-980b-a95d867c090a_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-YL-A8HK	TCGA-YL-A8HK-01A	Primary Tumor
3d996efa-4758-46bb-aa5d-528b6795336e	a2d66d43-ee19-4569-a148-45f34a6ce104_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-A65E	TCGA-EJ-A65E-01A	Primary Tumor
1b0d2f7c-24ab-497d-ba9f-e6bb02992642	64edee82-194e-4813-980b-a95d867c090a_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-YL-A8HK	TCGA-YL-A8HK-01A	Primary Tumor
2b9a8153-246e-4fb4-93de-410ebc62dfc1	e4823d55-acc6-4c44-a212-e2614ea846dd_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-VN-A88M	TCGA-VN-A88M-01A	Primary Tumor
e1b0997e-5f36-4a8c-b093-076623e3ca59	6123ec9e-7fb1-44a7-9f11-0576d47d7da1_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-KK-A7AU	TCGA-KK-A7AU-01A	Primary Tumor
93554f64-ce9f-44e5-bb1e-f997786a4938	11a8c406-6d66-4936-aebd-65227443eb42_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-XJ-A9DI	TCGA-XJ-A9DI-01A	Primary Tumor
72784d7e-aac1-41fb-8beb-ed947a8f63d0	334a4c89-cda2-4b82-994d-9714538b2e9f_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-CH-5771	TCGA-CH-5771-11A	Solid Tissue Normal
48c01fb3-e8b5-41cf-a4e8-ac81987a445b	07eae3f8-0340-45d4-92da-5e67cde55722_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-KC-A7FA	TCGA-KC-A7FA-01A	Primary Tumor
302f94e8-41c7-43d9-9bea-42b08e9c4832	07eae3f8-0340-45d4-92da-5e67cde55722_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-KC-A7FA	TCGA-KC-A7FA-01A	Primary Tumor
432ca189-d3bf-4a26-8e86-6fb800145e20	78268f6c-224e-4942-81a6-1a186ffa63d1_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-A6HY	TCGA-HC-A6HY-01A	Primary Tumor
91e13bda-1089-446d-a2c8-89255fa20f5d	78268f6c-224e-4942-81a6-1a186ffa63d1_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-A6HY	TCGA-HC-A6HY-01A	Primary Tumor
0ab1019c-8937-4e11-86ae-26e2e5ca1f6e	8eaf6e44-3dc8-44b1-baad-fdd0fcda83f2_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-KK-A8IF	TCGA-KK-A8IF-01A	Primary Tumor
41754e69-7d7a-4456-b83b-e9f69b642c45	e10bafe7-f0ce-4292-a662-4249971eb4f6_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-V1-A9ZI	TCGA-V1-A9ZI-01A	Primary Tumor
c69c31c1-abad-4fc0-b955-ff7e8ee9e8e7	374ddcde-033d-4f39-9c1d-edc5fc5f19bd_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-M7-A722	TCGA-M7-A722-01A	Primary Tumor
9300a377-8c9a-4d84-befe-fd17429cea5d	374ddcde-033d-4f39-9c1d-edc5fc5f19bd_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-M7-A722	TCGA-M7-A722-01A	Primary Tumor
595559aa-c056-41bd-9b09-94cd12e253c1	8065ee7d-8b4d-438a-93bf-aeac46535023_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-7081	TCGA-HC-7081-01A	Primary Tumor
e3fe35e1-4fcc-4b54-aed0-38ca29a61eb4	e4075a28-5cd5-457a-8214-75719279e05d_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-ZG-A9LY	TCGA-ZG-A9LY-01A	Primary Tumor
4bffb933-2d31-4950-a877-ab4293624416	e4075a28-5cd5-457a-8214-75719279e05d_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-ZG-A9LY	TCGA-ZG-A9LY-01A	Primary Tumor
cf73c75e-a7f9-4aa7-a15a-c8d2719df1c5	efb9da39-721a-4599-9cb5-aca8e9e72f59_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-A6AN	TCGA-HC-A6AN-01A	Primary Tumor
ba798176-a4e0-4faf-be75-5dce5cd3a6be	24c21aaf-e883-4e9c-bffc-a62e6fa30dd0_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-KC-A4BR	TCGA-KC-A4BR-01A	Primary Tumor
5ac64256-a893-4638-ba30-20e478f4de84	24c21aaf-e883-4e9c-bffc-a62e6fa30dd0_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-KC-A4BR	TCGA-KC-A4BR-01A	Primary Tumor
6531537a-d736-4357-8397-9a17b3d6913c	5955ab48-eded-454d-9833-c0ccfa8d1ccb_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-J4-A67O	TCGA-J4-A67O-01A	Primary Tumor
db84e932-2774-460d-91ce-13ae3bd073d2	5955ab48-eded-454d-9833-c0ccfa8d1ccb_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-J4-A67O	TCGA-J4-A67O-01A	Primary Tumor
73b8fbd2-2e44-4abb-a43b-71429b512491	196203c2-ca6f-4701-b333-2aaf726b4956_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-A6AO	TCGA-HC-A6AO-01A	Primary Tumor
e6090a37-f33c-45b2-a237-52293a7a69dd	196203c2-ca6f-4701-b333-2aaf726b4956_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-A6AO	TCGA-HC-A6AO-01A	Primary Tumor
dd953773-fae5-4e02-960a-899cd0ad585e	4a5cf625-0231-4670-aba0-dfcdfa23e759_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-5524	TCGA-EJ-5524-01A	Primary Tumor
e28e910e-f360-47a5-91d2-5509347cf192	4a5cf625-0231-4670-aba0-dfcdfa23e759_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-5524	TCGA-EJ-5524-01A	Primary Tumor
00a0dd23-f349-49b3-a459-a539ff4af599	4954a133-711b-49dd-8efc-7946efc1e8da_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-7328	TCGA-EJ-7328-11A	Solid Tissue Normal
17ab2537-d79d-4e57-a7d4-3e1bd9395b43	542e3ade-3955-46f7-8531-668287a68261_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-7328	TCGA-EJ-7328-01A	Primary Tumor
d1eaf958-ccbc-4d95-9705-74d9771e8b75	4954a133-711b-49dd-8efc-7946efc1e8da_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-7328	TCGA-EJ-7328-11A	Solid Tissue Normal
c1bce306-c3d0-4bbe-b457-74579e131909	542e3ade-3955-46f7-8531-668287a68261_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-7328	TCGA-EJ-7328-01A	Primary Tumor
3a683e45-58f9-4691-8da7-dc3d0f547032	2f15dfad-796d-41f7-9cc3-d6c0bf783025_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-YL-A8SC	TCGA-YL-A8SC-01A	Primary Tumor
02a871f8-8dcc-48e9-b273-b7b27aa6c416	07252402-e4f2-4a96-baed-2885ee2cbe34_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-J4-A67T	TCGA-J4-A67T-01A	Primary Tumor
345f1596-5564-4146-bff0-af74b004c661	07252402-e4f2-4a96-baed-2885ee2cbe34_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-J4-A67T	TCGA-J4-A67T-01A	Primary Tumor
0a07d2d7-43a2-4e3a-b594-7083f9a63c07	118a4ee1-5d10-4305-aa8e-5ea5aba2d52f_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-A9TH	TCGA-HC-A9TH-01A	Primary Tumor
88bcf22d-85f1-4a52-ade1-ed46603de0d5	118a4ee1-5d10-4305-aa8e-5ea5aba2d52f_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-A9TH	TCGA-HC-A9TH-01A	Primary Tumor
90203446-091e-4714-965a-d9cbdedaaea1	a0de31e7-08ce-43d6-aec1-6b847bbd1cf5_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-KK-A5A1	TCGA-KK-A5A1-01A	Primary Tumor
88a2305f-e5e8-4245-861f-fd125c713aad	a0de31e7-08ce-43d6-aec1-6b847bbd1cf5_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-KK-A5A1	TCGA-KK-A5A1-01A	Primary Tumor
b0e0d59d-b0dc-40db-add7-9a62a2314825	96ced6b7-f735-4d9d-9c2b-81d8e1f4f1b4_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-KK-A8IM	TCGA-KK-A8IM-01A	Primary Tumor
0feb9dbf-553c-405a-992d-80be960ac2d7	96ced6b7-f735-4d9d-9c2b-81d8e1f4f1b4_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-KK-A8IM	TCGA-KK-A8IM-01A	Primary Tumor
4150484e-9c84-4386-9ed9-7c5deafc1717	436f15b3-712a-4780-939c-79d792537407_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-M7-A720	TCGA-M7-A720-01A	Primary Tumor
ca1d9146-0412-4bbc-b262-bb4ba1189ea9	436f15b3-712a-4780-939c-79d792537407_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-M7-A720	TCGA-M7-A720-01A	Primary Tumor
574fc0b5-a01f-4ab6-aec3-326218a840a8	a5f6eab8-30be-491c-9cc4-d5bded3dc513_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-7325	TCGA-EJ-7325-01B	Primary Tumor
f7c0f946-eb41-40bc-8423-30a2309b201a	a5f6eab8-30be-491c-9cc4-d5bded3dc513_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-7325	TCGA-EJ-7325-01B	Primary Tumor
2f7eb4f6-0796-4674-a353-9f3abdf5dad0	86a389fa-9ede-4e8d-9a84-b234f82c6115_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-4L-AA1F	TCGA-4L-AA1F-01A	Primary Tumor
b8e1262e-9b7f-44ff-b45b-f2f39596067c	86a389fa-9ede-4e8d-9a84-b234f82c6115_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-4L-AA1F	TCGA-4L-AA1F-01A	Primary Tumor
ba350bc0-8bb8-40df-a323-bdad1e3c929b	3795e416-a4ae-4498-b265-480c1618f63f_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-VP-A87J	TCGA-VP-A87J-01A	Primary Tumor
